2024-10-26 16:02:23.912 +03:00 [ERR] "DebugTypeError", 0:11(2): error: `FragPos' undeclared
2025-01-20 21:15:21.609 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.609 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.609 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.609 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.616 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.616 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.617 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.617 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.620 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.620 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.621 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.621 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.624 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.624 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.624 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.624 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.627 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.627 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.627 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.627 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.631 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.631 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.631 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.631 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.635 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.636 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.636 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.636 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.639 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.639 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.639 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.639 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.642 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.642 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.642 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.642 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.645 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.645 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.645 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.645 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.648 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.648 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.648 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.648 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.653 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.653 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.653 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.653 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.655 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.656 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.656 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.656 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.659 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.659 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.659 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.659 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.662 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.662 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.662 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.662 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.665 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.665 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.665 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.665 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.668 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.668 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.668 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.668 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.673 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.673 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.673 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.673 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.676 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.676 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.676 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.677 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.679 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.679 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.679 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.679 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.681 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.682 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.682 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.682 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.684 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.684 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.684 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.684 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.686 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.687 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.687 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.687 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.689 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.689 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.689 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.689 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.693 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.693 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.693 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.693 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.696 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.696 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.696 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.696 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.698 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.698 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.699 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.699 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.701 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.701 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.701 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.701 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.703 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.703 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.703 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.704 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.706 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.706 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.706 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.706 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.709 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.709 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.709 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.709 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.714 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.714 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.714 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.714 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.716 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.717 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.717 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.717 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.719 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.719 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.719 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.719 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.721 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.722 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.722 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.722 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.724 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.724 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.724 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.724 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.727 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.727 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.727 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.727 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.729 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.730 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.730 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.730 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.733 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.733 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.733 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.734 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.736 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.736 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.736 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.736 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.739 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.739 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.739 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.739 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.741 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.742 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.742 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.742 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.744 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.744 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.744 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.744 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.747 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.747 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.747 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.747 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.749 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.749 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.750 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.750 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.753 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.753 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.754 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.754 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.756 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.756 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.757 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.757 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.761 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
2025-01-20 21:15:21.761 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=8)
2025-01-20 21:15:21.761 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=9)
2025-01-20 21:15:21.762 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=10)
2025-01-20 21:15:21.765 +02:00 [ERR] "DebugTypeError", GL_INVALID_OPERATION in glUniform(location=7)
